1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
1951,9398,6604,1964,2966,5156,114,2438,2375,2201,227,655,1,0,442,33,7743,376,603,219,405,471,71,279,119,28,1180,787,415,4097,22,61,487,634,752,473,4470,1386,569,5194,93,18,101,81,228,131,764,677,28,12,1721,953,26,2,35,86,2,3,288,939,16,68,28,201,1445,166,51,34,789,591,558,1521
2059,10323,8208,2047,3089,5372,113,2782,2353,2193,227,651,4,1,469,58,7921,477,644,174,564,421,62,225,192,105,1237,917,450,4166,26,55,381,660,689,407,4884,1269,603,5224,40,19,91,83,242,132,890,925,27,4,1774,1060,17,2,31,90,2,6,286,876,16,71,41,225,1454,141,107,58,766,681,615,1555
2069,11977,9134,2396,3282,5146,150,2888,2445,2197,276,544,0,1,318,37,4355,1114,638,1271,525,350,61,193,83,112,1323,854,430,4358,46,124,388,766,829,505,5410,1490,603,2267,86,63,109,92,262,126,841,688,30,8,1720,1169,10,2,34,65,17,6,279,858,22,43,50,189,1618,151,99,39,793,777,645,1612
1760,11371,8186,2229,3554,5471,136,2675,2591,2214,158,304,1,1,77,30,2999,950,635,1251,626,373,66,313,94,98,1486,789,449,4522,82,71,430,653,811,543,5199,1527,514,2644,124,35,120,96,270,121,802,627,28,9,1839,1182,13,2,36,85,11,5,304,842,27,74,52,260,1702,196,94,62,791,878,734,1752
2221,12011,10053,2136,3542,5441,102,2786,2557,2295,126,283,1,0,57,40,3151,841,734,306,495,344,64,289,89,20,1491,807,464,4508,92,72,408,735,790,397,5160,1189,510,2565,64,67,126,86,302,151,993,729,41,15,1833,1131,12,2,34,75,5,9,299,920,25,49,69,281,1755,161,91,52,829,963,800,1623
2365,13780,10843,2265,3614,5538,112,2864,2543,2390,134,468,2,1,256,70,3030,277,705,332,451,395,49,238,60,20,1494,944,459,4549,110,71,351,911,792,421,5812,1285,457,2397,57,74,128,87,307,154,1083,690,42,53,1820,1130,14,1,93,78,6,9,271,862,29,40,138,300,1612,136,99,52,844,1150,972,1679
1994,12301,10515,2559,3585,5567,104,2650,2819,2463,127,389,6,1,153,76,2489,275,684,286,419,317,81,274,46,15,1454,1026,480,4643,140,88,352,702,764,434,5241,1525,454,2051,61,82,115,87,313,150,793,870,39,42,1809,1174,13,1,28,77,4,10,218,793,28,49,162,244,1738,196,90,55,835,1183,987,1761
1733,11695,9387,2446,3731,5459,126,2666,2725,2541,200,298,0,1,57,111,2971,380,710,396,450,413,76,275,83,22,1447,927,530,4686,170,105,325,661,711,552,5636,1446,481,2402,56,87,146,89,324,156,823,752,42,11,1839,1166,17,2,33,98,3,10,232,780,38,46,175,234,1859,179,82,58,819,1236,1084,1593
2018,12396,9257,2386,3840,5532,134,2980,2748,2580,273,295,0,1,102,121,2907,661,632,341,545,488,119,238,57,14,1418,884,503,4582,153,97,309,706,779,576,5604,1511,441,2365,62,139,188,98,366,160,981,751,51,16,1768,1244,16,2,27,87,7,9,239,737,26,68,85,219,1962,132,89,98,818,1405,1130,1618
2058,11662,9341,2620,3931,5406,145,3010,2910,2760,212,352,5,1,156,114,3082,1306,588,357,957,352,92,251,62,35,1576,1010,500,4818,109,92,348,739,814,586,5852,1484,491,2890,82,32,167,100,301,152,1069,875,36,23,1716,1247,15,2,30,82,6,48,251,712,32,73,59,214,2163,132,97,122,867,1461,1172,1692
2083,11548,9609,2753,3955,5457,138,2978,2924,2556,344,287,2,1,94,135,2417,947,589,350,717,378,98,243,76,47,1432,1044,492,4818,100,140,379,791,937,671,5565,1570,486,2355,65,30,184,96,298,154,928,793,39,10,1850,1221,14,3,29,73,6,48,248,698,33,65,83,221,2078,145,92,67,881,1517,1246,1738
1829,12068,9886,3168,3722,5675,143,2607,2895,2413,329,276,1,1,82,80,2581,444,640,316,449,457,64,220,98,57,1420,1084,497,4821,87,134,412,776,1102,666,5703,1511,514,2065,66,26,154,92,275,143,1071,812,34,23,1881,1258,38,6,30,74,18,21,257,736,36,54,241,475,2067,155,89,66,882,1573,1272,1803
2597,11947,7212,3036,4040,5990,141,3350,3010,2779,273,267,1,1,85,78,3345,331,689,310,435,657,81,236,124,32,1488,973,510,5092,76,112,400,766,1123,675,6068,1704,506,2251,65,25,168,86,274,156,1487,785,38,59,1946,1339,14,3,176,70,3,15,273,736,40,55,180,305,2022,168,126,82,902,1675,1273,1787
2211,11139,9167,2801,3976,5868,186,2913,2744,2819,143,332,0,0,177,51,2474,320,592,285,359,419,93,140,114,91,1586,985,499,5115,88,184,405,870,960,659,6299,1495,513,2223,73,70,163,88,277,151,1278,855,48,20,1981,1367,15,3,210,45,40,14,258,711,34,71,345,391,1810,159,111,118,941,1664,1315,1837
2042,11076,8608,2852,3873,5811,133,2784,2796,2547,328,298,1,0,126,178,2119,320,571,429,454,396,67,181,93,118,1554,959,470,5313,87,155,400,833,1071,685,5925,1560,548,2109,58,68,161,83,276,148,1136,741,39,11,1956,1391,14,3,47,55,55,14,243,704,38,66,519,457,1942,198,101,124,922,1664,1275,1733
1458,10137,7954,2828,3916,5900,128,2231,2962,2467,323,441,1,1,132,154,2918,522,619,323,405,410,57,241,141,103,1482,997,455,5158,120,126,390,784,947,489,5721,1690,565,2041,82,20,150,92,296,150,1112,959,34,17,2091,1343,16,5,58,125,50,15,271,765,42,62,191,341,2058,164,152,144,931,1483,1167,1777
1557,11474,8983,2858,3976,5783,165,2362,3041,2393,260,399,1,0,92,159,2450,457,620,272,460,539,72,215,140,106,1672,989,471,5048,110,137,410,869,1072,579,5660,1717,531,2194,67,59,158,83,305,153,1060,866,34,14,1918,1323,17,6,24,78,53,19,266,765,34,57,203,211,1865,205,116,44,895,1399,1177,1816
1628,11959,9485,2844,4034,5813,145,2228,3075,2419,191,453,2,1,101,133,2803,414,674,232,584,450,79,289,118,117,1584,967,443,5053,100,77,409,787,884,703,5346,1562,719,2043,72,21,144,104,322,163,1134,829,37,19,1974,1276,15,3,16,129,19,15,302,841,38,158,219,328,1938,162,119,44,902,1317,1086,1798
1480,12613,10156,2892,3873,5913,160,2119,3125,2516,217,415,2,2,157,71,2685,358,651,300,635,494,118,306,138,29,1664,1132,436,5163,108,65,407,791,1010,678,5902,1730,807,2091,72,26,141,120,313,166,1440,902,34,27,1930,1335,17,3,17,129,16,19,283,753,43,52,163,299,1933,184,168,54,907,1225,1061,1843
1692,11713,9736,2549,3750,6064,157,2185,2895,2559,232,510,1,1,183,53,3147,397,678,284,721,468,94,344,85,26,2026,1241,449,5241,141,54,447,782,1152,569,5871,1684,701,2122,62,24,137,126,311,164,1956,908,47,14,2010,1305,10,3,38,191,16,11,333,813,45,99,165,403,1969,209,185,77,920,1261,1141,1912
2332,11389,8773,2525,3655,6207,158,2860,2826,2566,192,528,1,1,177,51,2101,391,671,297,662,481,75,306,92,26,1808,1207,436,5248,94,70,417,896,1061,588,5814,1497,997,1973,81,23,155,122,315,164,1855,1103,68,11,2107,1323,9,4,22,187,10,13,320,794,37,93,201,372,1719,176,148,116,921,1280,1104,1805
2394,11681,8936,2852,3791,6272,180,3062,2780,2648,188,471,1,2,157,55,1976,467,626,283,489,406,81,297,86,16,1633,1062,455,5184,94,78,310,830,944,565,5910,1809,692,1928,57,22,154,105,336,162,1202,900,62,8,2105,1337,9,3,34,214,14,45,315,736,41,83,217,458,1953,211,115,135,897,1336,1073,1816
1952,10436,8312,3041,3633,6115,173,2486,3009,2666,172,385,1,1,133,68,1755,398,637,409,525,473,87,297,127,39,1660,1072,423,5366,127,122,361,663,975,543,5391,1740,691,1845,56,30,172,103,335,163,1086,960,57,14,2191,1248,8,2,19,247,17,51,281,761,37,95,272,514,1692,182,112,119,896,1385,1138,1898
1962,10983,8394,3097,3857,6074,170,2273,3079,2825,183,497,1,2,200,78,1876,373,582,259,575,646,135,217,96,37,1811,1110,403,5340,154,112,394,836,992,584,5490,2049,660,2021,53,42,217,111,337,178,1067,1033,48,11,2227,1248,12,2,215,216,20,48,299,683,37,95,205,428,1221,165,95,122,903,1460,1152,1949
2851,10464,8252,2876,3571,5865,203,3189,2954,2629,150,464,1,1,189,78,1764,365,617,324,396,447,181,241,97,33,1845,1059,397,5360,159,64,331,892,909,707,5129,1883,601,1819,64,38,213,88,319,180,1204,833,54,11,2098,1202,10,2,153,215,17,50,309,744,36,87,330,344,1708,169,114,590,905,1512,1191,2377
2212,11063,8612,2848,3564,6083,184,2762,3049,2696,162,372,5,1,125,91,2030,391,568,324,378,452,120,234,95,19,1957,1208,422,5164,103,91,291,843,914,823,5700,1783,651,2067,76,36,188,97,294,172,1415,898,47,15,2224,1189,10,2,43,207,16,32,352,700,43,70,205,355,1355,233,129,345,953,1626,1307,2156
2158,10205,8071,2797,3510,6022,178,2861,2899,2668,265,434,3,1,256,106,1838,427,585,397,410,373,94,208,68,14,1974,1234,435,5193,122,121,309,850,968,797,5320,1677,631,1952,74,55,221,91,306,177,1426,944,60,30,2234,1179,8,2,21,158,16,17,327,671,30,51,238,262,1228,271,120,135,1006,1724,1401,2012
1892,10881,8001,3052,3649,5739,182,2411,2997,2717,324,389,1,1,215,75,669,361,532,309,462,425,107,217,123,23,1833,1375,432,5189,144,82,352,709,971,708,5770,1824,576,794,74,50,252,115,302,172,1258,982,50,21,2078,1182,4,1,23,168,22,15,329,637,22,53,225,302,1171,230,132,115,965,1762,1464,1894
2755,10629,8418,2941,3439,5731,159,3133,2768,2792,374,386,2,1,162,49,643,402,585,299,458,456,109,244,92,15,1814,1387,409,5224,133,89,298,750,917,737,5780,1762,582,696,74,41,176,131,298,181,1285,946,41,23,2076,1147,5,1,18,152,19,23,314,693,19,37,208,261,1178,279,111,95,1017,1763,1406,1955
2331,12449,9367,2864,3373,5584,164,3120,2768,2649,316,461,1,1,164,74,676,399,574,325,349,530,132,223,41,10,1769,1376,351,5234,106,114,259,838,782,812,5757,1617,621,668,51,30,183,122,285,183,1225,1055,27,12,1986,1150,5,2,15,55,17,17,320,663,28,35,224,320,1336,273,100,96,1001,1711,1388,2010
1667,12816,9944,2964,3196,5895,194,2187,2724,2591,299,493,1,0,246,189,2716,397,511,372,449,459,132,274,60,14,1836,1466,350,5113,104,88,261,879,891,646,5735,1729,605,1510,45,39,179,111,265,147,1182,1334,29,4,2118,1059,5,1,40,54,20,17,294,580,29,39,166,310,2001,199,150,188,1013,1839,1418,2002
1330,12986,9661,2904,3105,6036,145,2006,2720,2593,299,465,1,0,197,54,2482,388,439,281,439,882,117,233,79,11,1667,1337,345,5016,74,113,244,888,931,430,5630,1681,636,2160,45,37,215,122,261,136,1021,1299,31,5,2140,1007,7,2,45,54,20,21,281,527,25,44,160,306,2057,175,95,126,1024,1883,1441,1900
1272,10714,8829,2991,3315,5986,157,1911,2696,2706,269,458,2,0,260,55,3043,477,522,2368,485,423,138,211,108,72,1888,1336,352,5031,89,144,297,1111,955,468,5507,1668,710,2995,50,25,237,125,284,150,1266,1244,32,8,2148,1056,8,2,42,100,21,25,318,522,28,40,154,374,2005,215,89,63,1010,1871,1453,1979
1209,12122,9187,2786,3278,5921,145,2046,2617,2672,241,388,1,1,210,32,3314,502,472,315,508,353,104,220,71,144,1803,1339,365,5015,91,138,293,779,724,470,5632,1387,726,2932,44,22,255,118,282,139,1198,1231,40,10,2138,1083,21,3,48,71,13,18,273,487,29,38,123,340,1925,224,107,81,1098,1848,1445,1966
1296,12626,10064,2899,3269,5882,153,2275,2673,2637,274,452,1,0,378,33,3532,587,442,380,639,421,108,222,78,73,1738,1231,384,5116,83,109,258,794,1129,478,5884,1592,981,3278,64,19,243,140,264,154,1121,862,36,35,2135,1059,17,3,64,68,6,22,275,522,35,54,163,349,2044,155,82,40,1133,1825,1329,1915
1367,12829,10131,2704,3185,5913,151,2159,2683,2789,278,463,1,0,220,55,3535,537,404,319,612,354,96,220,90,74,1645,1197,351,5138,148,89,245,604,1118,438,5893,1420,1064,3270,59,28,239,133,254,139,1516,940,35,11,2145,1044,10,2,44,88,5,22,255,499,45,63,165,353,1999,162,94,63,1127,1741,1275,1956
1960,10053,7927,2485,3080,5929,160,2734,2658,2842,248,330,0,0,183,20,4007,540,412,272,538,444,70,229,74,45,1753,1225,399,5255,92,78,215,657,1046,447,5210,1343,905,3469,56,36,199,106,242,153,1528,966,40,6,2237,1038,10,3,14,66,11,33,277,479,33,54,79,227,1952,242,116,46,1062,1582,1188,1818
1904,13185,10712,2564,3247,6054,163,2712,2600,2932,223,308,0,0,155,23,6295,459,461,266,496,467,78,285,77,30,1589,1236,431,5265,97,87,185,680,961,448,5361,1263,670,3552,46,45,201,125,226,151,3070,950,44,27,2296,1070,6,4,28,66,7,47,296,491,28,49,84,208,1917,257,138,34,1085,1529,1177,1829
1513,14053,11625,2638,3343,6137,133,1962,2571,2940,221,340,1,1,227,26,6870,475,509,338,475,409,84,249,59,31,1663,1184,434,5209,91,116,192,686,1198,412,5455,1271,694,3788,34,46,228,126,255,140,3568,1006,45,39,2371,1081,4,3,24,33,7,46,304,543,34,60,192,210,1670,242,144,51,1110,1452,1211,1922
1263,13730,10503,2523,3233,5997,178,1975,2679,2766,383,395,0,1,204,20,7263,517,389,280,407,413,91,230,59,15,1614,1152,355,5081,101,59,208,625,1201,370,5299,1054,714,4343,41,46,178,116,228,144,3689,969,48,21,2349,1116,2,1,36,26,4,51,293,430,30,76,111,239,1798,182,136,70,994,1341,1115,1858
1639,9364,7281,2488,3011,5760,109,2368,2733,2548,271,308,0,1,158,25,6159,460,366,270,394,255,95,217,55,22,1673,1169,370,4954,73,55,217,672,1246,378,5277,1088,682,4881,36,58,191,117,229,142,1938,871,64,6,2326,1236,2,2,61,31,4,43,242,480,35,160,79,294,1803,209,128,32,1003,1257,1107,2003
1653,9745,6464,2578,3021,5681,118,2489,2574,2706,219,302,0,0,156,42,5438,450,415,244,395,284,91,155,122,14,1639,1219,334,4831,54,56,207,643,1124,311,5212,1181,646,4679,37,42,190,116,245,138,1402,938,46,45,2381,1213,2,1,100,45,7,51,262,470,37,78,58,211,1943,217,113,30,956,1256,1146,1871
1626,9930,6769,2546,3091,5463,137,2422,2604,2633,275,323,0,0,156,22,6505,535,367,417,398,240,81,223,132,31,1594,1266,323,4670,60,53,184,684,1083,315,5096,1267,662,5913,38,39,168,104,241,147,1163,1028,40,11,2094,1229,2,1,53,87,11,15,294,455,36,81,69,338,1989,203,119,27,945,1201,1075,1988
1171,8018,5584,2588,2976,5705,134,2080,2814,2597,279,311,0,0,152,19,6906,389,337,349,381,166,57,190,67,28,1675,1171,317,4666,43,51,188,764,1234,268,4829,1136,622,5802,25,41,196,96,242,145,1262,757,47,8,2134,1169,2,1,54,39,3,18,283,420,32,69,36,296,1603,246,133,22,917,1166,1073,1866
1715,8929,5805,2454,2935,5707,153,2509,2931,2571,312,432,0,0,259,62,6276,340,357,334,313,235,60,168,93,35,1638,1230,313,4710,67,59,171,692,1162,288,5100,1121,601,5966,28,40,226,98,219,129,1221,764,36,14,2018,1142,2,2,60,37,2,9,274,419,41,81,252,283,1816,273,185,31,932,1103,1027,1843
1670,9160,5685,2495,2993,5637,176,2495,2753,2650,264,396,0,0,205,24,6564,442,358,293,315,236,63,162,67,31,1664,1137,322,4824,50,59,177,611,1101,224,5207,1121,698,5607,29,36,252,88,175,120,1514,687,39,7,2127,1198,2,1,81,34,8,6,275,433,46,63,151,263,1745,346,218,48,925,1099,1045,1787
1662,9563,5708,2347,2768,5685,211,2450,2744,2528,231,329,0,0,140,19,6813,382,324,362,391,164,64,125,44,30,1613,1013,307,4693,45,55,152,621,1161,334,5260,1117,634,5922,43,28,205,61,164,118,1127,582,33,15,2047,1152,2,1,37,31,4,37,263,378,30,51,75,222,1871,374,204,51,906,1077,1042,1844
1347,9760,6614,2421,2906,5694,190,2184,2888,2643,261,438,0,0,241,41,6291,337,305,296,626,267,73,150,79,38,1498,1094,292,4614,37,26,176,714,1291,473,5185,1056,538,5766,39,18,195,60,170,118,1106,694,29,15,1946,1111,2,1,86,62,16,15,232,395,43,64,85,275,1864,317,234,67,894,1102,1102,1977
2049,9888,6727,2312,2911,5734,165,2824,2904,2511,249,284,0,0,92,18,6447,324,311,264,412,219,59,170,83,27,1415,933,303,4547,41,91,196,657,1024,391,5468,1111,528,5841,46,23,168,63,196,117,1085,545,37,18,1918,1171,2,1,38,118,33,9,223,402,38,58,61,226,1912,301,197,53,848,1084,1108,1788
1948,8863,5626,2113,2953,5691,145,2586,2678,2499,296,279,0,0,80,39,6342,355,307,278,501,212,55,181,88,24,1375,1028,307,4609,64,93,203,708,866,300,5426,1079,533,5649,38,21,139,54,190,114,1052,610,40,14,1907,1146,2,2,19,60,4,12,233,400,38,45,69,192,1604,164,195,110,893,962,930,1811
1724,10665,6824,2482,3152,5787,127,2447,2722,2743,313,254,0,0,81,28,6277,427,323,422,322,209,54,160,80,24,1382,1098,306,4684,148,63,179,642,669,471,5063,1114,528,5466,28,32,125,59,208,131,1018,716,40,7,1931,1125,1,2,76,69,6,8,217,420,32,42,31,222,1830,193,178,44,895,956,894,1740
1665,10450,7497,2465,3108,5756,128,2283,2715,2849,223,226,0,1,77,38,5471,303,344,278,478,229,57,168,107,15,1279,1282,268,4778,54,62,168,767,799,416,5132,979,530,4774,25,54,165,62,193,126,978,859,43,13,1903,1297,2,2,93,180,16,13,209,429,31,32,34,246,1558,159,182,39,868,1005,863,1627
975,10201,7063,2416,3240,5863,166,1670,2624,2853,264,218,0,0,98,76,5369,333,317,303,555,219,54,192,131,20,1399,1229,257,4892,29,64,169,808,946,308,4974,1065,523,4545,24,19,167,59,183,124,1131,772,48,11,1945,1340,1,3,69,120,14,6,252,409,36,34,38,267,1763,178,148,39,878,1004,907,1667
881,10292,6703,2316,3191,5788,169,1805,2594,2971,247,208,0,0,92,89,6472,294,295,271,215,173,53,138,75,21,1324,1092,264,4850,21,86,142,633,688,341,5047,885,526,5220,31,15,131,56,183,126,1065,717,46,6,1904,1336,2,4,101,199,13,7,227,364,33,44,36,235,1729,174,111,49,893,918,807,1603
876,9702,5821,2315,2816,5606,139,1607,2569,2559,279,208,0,0,74,103,6559,319,310,311,236,208,58,143,121,24,1399,980,250,4831,43,95,153,694,697,333,5097,1035,947,5365,29,12,127,61,189,119,1964,667,38,4,1966,1232,1,3,18,76,12,7,238,379,22,21,34,180,1462,168,120,51,962,913,788,1728
1196,10754,6930,2091,2748,5801,150,1866,2477,2451,289,206,0,0,75,118,5886,259,278,245,324,283,66,125,171,27,1356,1033,245,4795,64,105,153,838,819,299,5135,1037,929,4717,39,12,131,63,174,120,1626,586,34,7,2010,1161,2,27,30,72,11,8,242,345,12,26,31,188,1592,172,165,64,1008,885,808,1788
2108,8196,5390,2027,2829,5702,142,2797,2396,2682,233,206,0,0,60,57,4205,250,300,245,456,294,77,160,107,23,1379,969,232,4842,66,103,164,797,1128,301,5075,949,853,3287,27,14,161,53,172,116,1483,598,40,9,1944,1144,2,20,26,48,12,7,234,373,15,33,33,225,1748,177,119,58,983,857,792,1733
1888,9683,6179,2030,2590,5708,136,2465,2292,2487,215,191,0,0,54,36,4708,265,279,212,500,253,59,143,70,33,1364,2096,256,4887,67,109,165,770,1154,264,4939,921,1483,3566,70,14,168,49,177,112,1431,762,39,7,1927,1064,2,3,15,28,4,4,198,376,15,19,46,236,1601,168,88,55,902,807,740,1580
2034,9512,6246,2206,2562,5676,142,2603,2369,2638,190,232,1,0,65,27,4238,242,267,300,507,316,78,209,81,23,1294,4049,266,4945,57,108,141,694,1154,297,4847,1100,3370,3284,30,12,173,58,168,105,1160,733,37,16,1841,1066,3,2,14,54,8,11,189,336,14,53,46,301,1291,149,85,144,903,790,702,1545
1747,8864,5575,1965,2404,5707,141,2322,2241,2451,213,278,0,0,83,25,4094,279,272,317,344,264,79,151,139,49,1376,3852,247,4904,58,92,120,749,1332,249,4952,1028,3399,2934,71,13,146,57,155,117,1377,551,42,6,1809,1028,2,2,36,158,6,22,189,315,15,59,38,242,902,167,166,135,911,800,782,1553
1528,8958,5569,1749,2270,5442,128,1946,2107,2425,208,289,0,0,85,24,3920,270,297,285,294,203,89,158,77,53,1360,3925,236,4858,58,96,112,680,1160,226,4710,900,3430,1363,35,58,164,54,155,116,1233,516,47,4,1855,945,9,1,11,59,2,34,183,330,29,62,60,179,727,164,176,129,906,801,725,1518
1394,8172,6619,1783,2333,5475,122,1986,2090,2448,207,306,0,0,98,59,1399,194,312,253,294,213,100,151,57,56,1297,3874,229,4924,56,57,108,619,1038,200,4035,817,3383,494,30,16,145,63,148,111,1114,462,42,3,1873,869,11,1,12,51,2,39,165,346,10,64,44,191,706,139,174,134,897,782,696,1467
1307,8772,5851,2017,2312,5588,115,1832,2121,2357,285,273,0,0,88,133,1124,277,279,320,309,222,106,130,54,52,1236,3854,237,4820,52,63,122,665,972,236,4664,883,3284,352,110,62,119,60,135,112,1003,639,44,4,1881,1020,3,1,16,42,3,32,172,322,13,36,69,288,765,154,87,109,881,807,651,1462
990,9543,6153,1911,2265,5329,129,1504,2069,2380,347,325,102,2,116,41,1234,271,231,406,339,180,88,92,47,50,1184,3044,233,4864,55,56,133,714,1196,212,4452,909,2622,408,25,49,88,69,127,101,1134,533,42,3,1864,1005,2,0,25,23,14,37,144,305,12,25,35,260,879,149,57,70,886,782,621,1453
1441,9162,6568,1902,2132,5439,105,1758,2010,2436,356,276,0,0,87,56,1874,184,245,354,462,156,76,87,40,57,1182,2769,264,4812,64,36,119,711,1572,208,4320,946,2303,374,27,62,85,66,132,96,1040,483,40,6,1877,826,3,0,65,24,5,38,150,292,9,19,28,162,804,136,80,66,887,778,634,1482
1260,9702,5318,1889,2153,5401,108,1616,1940,2369,224,247,0,0,65,65,796,230,222,336,549,255,97,134,36,48,1134,2759,237,4781,79,46,122,590,1221,195,4941,1007,2300,347,24,59,93,57,127,91,869,536,41,8,1974,822,2,0,96,25,23,8,148,275,12,26,30,148,910,143,82,78,889,770,634,1444
948,9521,6215,1938,2305,5458,116,1541,1961,2367,208,320,0,0,62,66,340,252,216,357,409,275,88,161,30,55,1146,3263,248,4665,43,75,133,662,943,179,4773,927,2710,317,24,58,127,63,127,97,915,723,44,3,2026,764,1,0,159,27,42,4,169,276,10,19,27,160,1713,156,116,64,880,775,698,1420
959,10019,6824,1849,2144,5376,106,1557,1908,2393,209,318,0,0,67,88,293,245,230,278,522,334,95,178,39,98,1241,3355,251,4596,23,75,110,756,1272,190,4577,897,2908,296,43,69,126,63,117,98,995,557,47,4,1932,756,1,0,110,20,38,3,170,275,10,21,27,162,1421,185,129,59,896,753,707,1422
1608,9356,6019,1713,2017,5512,94,2045,1889,2374,217,361,0,1,131,19,291,241,233,314,443,310,87,123,30,70,1136,3282,218,4418,18,56,122,679,1081,178,4375,889,2937,308,76,17,120,59,126,106,815,450,49,5,1998,712,1,0,102,17,42,4,179,294,15,24,32,273,1770,164,97,75,843,744,651,1447
1582,8366,4951,1655,2059,5677,115,2103,1895,2382,204,255,0,0,89,11,395,258,211,331,386,327,99,128,50,24,1150,3120,216,4474,17,71,115,619,961,213,4307,815,2801,322,33,59,117,60,115,93,984,422,48,20,2138,701,2,1,86,27,20,4,157,257,12,28,46,259,1434,159,76,71,822,686,674,1393
1573,9185,5186,1745,2024,5550,137,2122,1788,2257,221,225,0,0,60,10,293,327,204,392,365,342,126,85,30,22,1122,3152,233,4544,17,140,125,562,912,305,4661,934,2707,286,137,30,117,56,125,88,898,590,50,7,1984,687,2,1,116,29,39,3,156,275,10,35,63,275,1431,149,70,62,847,722,669,1396
1150,7719,4890,1643,2051,5472,124,1618,1882,2366,209,273,0,0,115,12,295,347,189,239,347,369,176,114,32,33,1115,3273,211,4555,19,143,117,463,808,212,4243,825,2936,315,42,28,105,52,105,83,883,508,49,7,2005,650,1,1,109,73,10,2,163,254,11,26,56,232,1349,157,98,116,821,649,654,1450
1541,9856,5473,1815,2013,5692,118,2012,1973,2369,213,216,0,0,68,14,286,277,187,232,437,359,123,85,37,38,1083,3297,231,4523,13,73,105,555,1002,275,4427,850,2938,272,34,10,107,61,112,78,868,483,52,23,2110,659,1,0,49,35,9,2,156,244,7,16,41,162,1537,152,92,105,824,654,633,1472
1243,9260,5620,1703,1875,5468,129,1742,1999,2334,210,206,0,1,57,14,231,236,185,242,202,334,101,74,19,36,1104,3274,240,4558,27,43,114,664,814,364,4355,790,2887,283,29,12,123,62,113,79,805,488,49,10,1983,584,1,0,27,18,6,1,172,245,6,29,37,193,1438,167,104,94,828,653,611,1474
982,7824,4389,1865,1945,5460,127,1585,1891,2365,237,299,0,0,144,16,322,363,193,307,204,348,114,81,32,32,1165,3342,224,4464,25,104,115,551,592,293,3950,871,2954,337,78,18,121,52,124,82,863,581,60,16,1975,584,1,0,31,71,7,1,168,245,12,38,61,181,1249,182,81,60,809,670,611,1425
1152,8689,4782,1826,1764,5268,110,1782,1725,2405,209,245,0,0,107,15,322,261,182,256,221,302,73,80,19,38,1164,3246,237,4516,20,115,118,574,767,183,4351,844,2777,326,42,18,108,50,119,77,920,537,60,15,1924,536,0,0,26,18,5,1,151,234,11,20,78,164,1371,142,74,58,823,626,579,1508
